88432 449489 458608 461686 239006,4,298830,85219 157187 419468 298830
403995 301656 446411 266553 240160,2,299005,380997 380997 299005
88446 294242 57686 317735 234177,1,311336,311336 311336 311336 311336
244027 289633 461686 320130 394052,10,461614,395522 76426 76426 92499 395522 226450 92499 63543 188080 233427 412656 409793 461614 461614
416017 140934 276481 393419 144936,1,377488,377488 377488
206357 136236 206357 225279 122219,1,225279,225279 225279
320130 320130 320130 320130 320130,2,5821,267871 267871 5821 5821
241555 241555 241555 241555 266553,2,444190,228287 444190 228287 444190
394518 264917 397949 400574 20388,3,286940,288915 286940 394518 286940 286940
409804 82537 409804 85655 415781,1,416017,416017 416017 416017 416017
249592 233110 412447 412447 178537,1,416017,416017 416017
155003 147684 128239 147684 75959,1,429481,429481 429481
304445 195270 274511 402696 402696,2,304445,402696 304445 304445
82377 303142 272813 218626 19976,5,126247,109116 110529 197642 58627 58627 126247 126247 126247 126247
192268 82905 65719 149154 60682,2,460187,362659 460187
62502 234390 234390 373128 404127,1,460187,460187 460187
86596 86596 263195 403146 158114,3,288359,233084 77955 77955 288359
359844 257040 103634 382751 305760,36,326457,90828 90828 257040 309778 387689 19276 191264 132453 78280 268944 48466 215355 93092 268897 255790 338308 414410 222077 41772 199797 89196 140161 191320 17415 22827 436734 48466 267461 231065 138017 380989 225590 222077 39030 451676 87824 80083 46212 22827 326457
237524 67423 383019 132423 32581,2,273041,273041 416170 273041
301019 216647 274460 226567 262826,10,144706,380972 316135 144706 426277 382152 180514 382734 382734 371444 383444 144706 198041 144706
461686 10572 90910 461686 461686,3,285154,132853 285154 67423 285154 285154
426277 417992 85188 144706 303236,11,193481,285154 67423 382152 138421 382152 132635 216394 317945 426277 347178 426277 193481 41532 193481
185982 194010 117674 46031 183107,1,26477,26477 26477
26477 26477 424325 26477 227653,2,142843,26477 142843 142843
279316 412457 172410 104820 272969,2,173817,165691 173817 173817
172499 172499 37199 115754 108526,1,312728,312728 312728
28402 383166 256270 100941 361463,2,421496,464954 421496
247909 368025 351982 67714 428879,3,393055,230942 393055 408179 393055 393055
48803 134257 48803 240248 295209,1,159400,159400 159400
29196 241874 213314 248065 228212,1,29196,29196 29196
3146 216266 147274 432152 392423,1,218267,218267 218267
249592 233110 416017 412447 70148,1,416017,416017 416017
386869 171427 85774 153666 201499,2,464649,60120 464649 464649
389860 173274 445695 389860 99187,1,94773,94773 94773
268883 316307 268883 268883 56302,1,289160,289160 289160
262051 225257 19976 306110 242603,1,225257,225257 225257
14427 218794 218794 70387 278663,2,421781,110012 421781 421781
263871 205659 461093 300361 263871,4,263871,310849 59070 286338 263871 263871
276987 213834 415562 276285 267632,3,19972,263871 263871 310849 19972 19972 19972 19972
369447 347472 369447 75195 369447,3,310318,247909 68000 310318 310318
301020 287449 301020 15325 40582,2,180736,301020 180736 180736
444593 266439 320130 379953 182131,3,88560,170298 299804 88560 88560
79097 17478 61298 104634 163440,1,41438,41438 41438
126236 126236 126236 223003 126236,1,2992,2992 2992
159285 407661 1325 407661 443030,1,97123,97123 97123 97123
104116 276494 324883 229928 223182,1,31640,31640 31640 31640
461686 461686 461686 461686 108924,1,461686,461686 461686
32581 17910 10572 461686 20918,2,10952,32581 10952 10952
461686 20918 17910 218794 32581,2,32581,10952 32581 32581
276864 388202 32581 459319 459319,1,75392,75392 75392
205646 32581 394590 36972 218794,1,165058,165058 165058
184199 83493 253150 184199 291182,1,362974,362974 362974
234072 104560 95914 265165 33993,1,382885,382885 382885
228066 465833 345551 98428 234198,1,400859,400859 400859
286731 337306 216329 344071 286731,1,345721,345721 345721 345721
76414 253156 201311 201311 187138,1,345721,345721 345721
354881 354881 354881 354881 368841,1,345721,345721 345721
225257 367664 257575 309778 332018,1,372568,372568 372568
461660 187138 40870 420524 42002,1,445695,445695 445695
151178 428065 424506 222957 396930,11,345135,105870 345135 213953 207033 331640 315632 360653 430861 240124 179939 222502 345135 345135
194892 68106 347549 194892 347549,1,68106,68106 68106
303695 120098 349818 399031 456792,1,402696,402696 402696 402696
51483 239974 249692 439956 293254,4,119428,210087 284222 252660 119428
67486 427703 323381 288846 273529,2,81494,199090 81494 81494
429954 278083 238942 255344 67481,2,48821,36089 48821
358482 159822 125263 374101 53436,1,358230,358230 358230
149253 277139 48030 432748 174185,8,284648,327614 327614 327614 110457 76560 220489 175315 334706 220489 98899 284648 284648
92466 339703 339703 338427 344723,6,442575,284648 284648 284648 220489 220489 220489 284648 284648 284648 284648 284648 98899 284648 343132 56751 442575 442575 442575
357561 128686 77902 167978 188228,1,233734,233734 233734
243157 360922 56660 355043 117335,1,233734,233734 233734 233734 233734 233734 233734
349202 439614 315309 310620 223196,1,300315,300315 300315
208939 218794 303828 287449 444190,2,357054,357054 357054 183087 357054 357054
327086 147684 85914 461520 147684,3,67326,15208 116875 67326 67326 67326 67326
166100 455937 102471 424506 104864,4,30117,395425 30117 38529 211749 30117
354676 350629 349537 375332 214571,1,460096,460096 460096
268911 75195 75195 75195 217617,1,228287,228287 228287
325310 303828 303828 29757 9877,5,77573,438823 401850 216241 228287 438823 77573
279063 281415 36277 285116 446409,1,301770,301770 301770
338794 207430 176301 118914 232724,2,121086,239884 121086 121086
22174 157705 413784 89704 413784,1,405934,405934 405934
185082 122219 76815 426657 191203,1,265934,265934 265934
112277 121835 112277 287972 450507,1,465616,465616 465616
208939 322619 37029 280848 4001,3,213423,424193 158603 158603 213423 213423
340960 125831 218746 346424 109583,9,92814,296448 315393 295184 315393 39561 195958 195958 352788 92814 38862 264306 92814 92814
85914 29725 253615 463617 372188,1,92814,92814 92814 92814 92814
350103 343267 362659 350103 362659,2,357474,350103 357474
412143 318333 75035 248430 215830,3,221907,337761 352719 221907 221907
219162 146735 36156 167985 201461,1,20740,20740 20740
282385 375160 361956 84337 257040,7,289102,64353 399593 236437 391662 395002 145219 289102 289102
339325 285844 277490 133907 11663,3,361628,295348 311787 361628 361628
17478 17757 48030 48030 48030,2,195265,279815 195265
387947 387947 413476 413476 387947,1,448453,448453 448453
182692 312728 419701 380493 95489,3,277119,225986 277119 390379 277119
85832 409323 46369 63235 29196,15,11663,11663 442131 11663 179601 232533 232533 170262 122941 449912 130709 290999 179601 232533 11663 442131 24284 24284 323735 11663 399592 22926 179601 242905 130709 290999 172063 11663 11663
320130 271896 100282 320130 195852,2,440369,197862 440369
172894 187129 382419 79955 95489,1,436456,436456 436456
218746 346424 265810 248455 320130,3,51650,375445 80134 51650 51650
187138 379262 408451 275625 227602,1,285812,285812 285812
172894 435047 404264 454818 413865,1,170313,170313 170313
308411 308411 461671 422964 254861,1,26284,26284 26284
418606 418606 92678 16344 418606,5,84468,262619 189333 439326 439326 418606 84468 84468 84468 84468
178013 178013 268659 294210 80711,7,400946,84468 84468 84468 84468 84468 84468 84468 84468 84468 84468 84468 322342 192144 406572 404948 84468 84468 406572 406572 8204 400946 400946 400946
119736 316753 312728 339703 46109,3,224586,224586 224586 312613 224586 431443 224586 224586
297721 126755 341273 445459 39959,2,197925,422955 197925
48105 269088 269088 224959 48105,2,80435,227318 80435 80435
282868 282868 100944 212767 212767,5,185246,118551 438322 185246 185246 25680 185246 303167 185246 25680 185246 25680 185246 185246
199340 60052 456748 226567 185535,3,167866,249666 399666 249666 167866 167866
10132 399592 55515 278893 235613,3,419067,370653 10132 419067
184331 83570 442871 252387 174172,4,85023,233132 71754 397168 85023 85023
204494 321905 231482 338660 454818,2,171427,171427 119736 171427 171427
232768 102030 216556 369965 18338,1,372523,372523 372523
158666 7943 7943 7943 158666,1,129292,129292 129292
264521 422425 264521 400946 236078,1,57060,57060 57060
48030 437715 106741 339703 390591,8,364664,233110 167019 233110 233110 194831 145640 180465 239064 74505 364664 364664 364664
330647 330647 441691 184991 330647,13,458891,364664 364664 364664 364664 364664 284850 80785 344095 364664 74505 95997 143632 330647 42720 171962 466161 134727 458891 458891 458891
69125 171875 339703 42457 339703,1,339703,339703 339703
374429 143860 125831 206919 100108,4,405577,405577 53028 405577 795 405577 306551 405577 405577
242106 277029 386857 216225 368408,1,277029,277029 277029 277029 277029 277029 277029
309778 326775 257040 42002 399031,1,179552,179552 179552
249242 249242 394590 71640 418606,1,249242,249242 249242 249242
61273 438823 461538 67341 304314,2,222271,6125 222271 222271
290269 158912 227790 244571 88098,3,362059,362059 245474 262629 362059 262629 362059 362059
257040 139918 174265 386947 398579,6,134767,262629 245474 180905 329595 386947 329595 134767 134767
218746 448453 218770 320130 177257,1,453881,453881 453881
297965 399005 399005 315543 77686,2,297965,396011 297965 297965
51118 399005 399005 51118 51118,4,424688,300504 175273 51118 424688 424688
51118 51118 261265 332005 94605,3,262036,424688 51118 262036 262036
120482 25427 275692 441668 315800,2,379551,67081 379551
297053 392770 417187 66330 76024,6,462394,321905 321905 321905 2082 166306 277490 434688 462394
153336 264774 229928 19349 107020,1,330264,330264 330264 330264 330264
318392 380993 458803 367447 458803,1,380993,380993 380993
248626 248626 250640 407058 126623,1,248626,248626 248626
320130 445351 340960 109583 444593,5,327090,358384 445351 456912 299658 327090 327090 327090
244488 445351 234536 445351 218126,1,445351,445351 445351
320130 445351 109583 445351 340960,6,384302,456912 213834 327090 114389 445351 384302 384302 384302
316135 316135 187654 313736 190000,1,190000,190000 190000 190000 190000 190000
5411 385810 344388 89262 105864,14,162139,183814 192721 15247 333880 176484 128745 415818 267236 162139 267236 125986 162139 415818 226870 314579 13169 396144 162139 162139
48731 48731 48731 48731 175940,1,48731,48731 48731
359336 359336 359336 315543 6774,1,307201,307201 307201
185357 172825 156422 160863 185357,1,418317,418317 418317
253361 378593 105190 67481 105190,1,253361,253361 253361
224700 205552 224700 350963 295008,4,7804,440212 28948 224700 28948 7804
190293 190293 337198 190293 292869,1,190293,190293 190293
71800 71800 368403 200982 368403,1,368403,368403 368403
46232 170811 46232 415818 76060,1,168952,168952 168952 168952
272324 410143 21970 366177 246997,1,151506,151506 151506
7943 68242 7943 116954 7943,1,70663,70663 70663
114177 398766 77359 34866 414152,2,224799,224799 345483 224799
33912 33912 87397 237422 399192,1,339606,339606 339606 339606 339606
89044 461686 393274 303715 26139,2,188676,188676 134448 188676 188676
121540 367452 376793 315545 385769,2,189635,376793 189635 189635
411516 377868 10572 205646 304787,1,222097,222097 222097
422905 4001 398579 302066 252344,3,305656,44547 366177 44547 305656 305656
46971 461686 265966 390953 148360,1,73551,73551 73551
344071 312728 413310 166327 358234,2,436789,247370 436789 436789
191800 7943 7943 7943 7943,2,375450,76727 375450 375450
396445 126307 76941 289057 349002,1,166708,166708 166708
73123 226776 270081 226776 461835,1,174172,174172 174172
198903 20218 198903 207572 372318,1,386502,386502 386502
420160 55925 310944 375450 262815,1,79800,79800 79800
444899 444899 444899 444899 358041,1,444899,444899 444899
109498 456257 1987 337367 1987,1,436034,436034 436034
389722 403346 5470 14868 275423,2,393767,316019 393767 393767
322471 292444 67341 6153 238067,8,120098,129668 304537 66187 66187 112430 141240 141240 141240 279764 166683 120098 120098
256146 238925 120098 232172 256146,3,66187,141240 141240 160624 66187 66187
450641 87950 283772 450641 319747,1,450641,450641 450641
36355 289494 175321 256146 273332,1,19408,19408 19408
303835 387483 130803 106848 292236,1,259347,259347 259347 259347 259347
356029 33970 157203 69697 356029,1,356029,356029 356029
325310 239006 280375 124065 221501,3,16813,338208 267593 16813 16813
308510 452414 93650 128990 104864,5,100280,180751 180751 180751 180751 457007 457007 32102 38529 100280
168504 168504 197735 245994 168504,1,168504,168504 168504
127969 147684 131868 74833 5783,1,446913,446913 446913
153190 109308 57245 84310 17478,1,79959,79959 79959
266439 349506 166122 412622 312728,3,314397,314397 314397 399674 341773 314397 314397
365889 214441 148285 188377 463493,2,463493,463493 463493 352705 463493 463493
107367 351975 357671 72958 146910,1,315543,315543 315543
352042 352042 425458 227331 213543,2,227331,352042 227331 352042 227331
227331 65062 227331 28686 384302,2,386502,227331 386502
362606 359808 465616 362606 359808,1,362606,362606 362606
367664 367664 243980 257040 243980,1,310620,310620 310620
194498 165256 183933 389200 21623,1,260282,260282 260282
257040 367664 243980 257575 369158,1,260579,260579 260579
361447 419225 199668 264133 303695,1,404518,404518 404518 404518
24219 24219 65683 445695 24219,1,430240,430240 430240
390206 464404 294267 230040 301013,1,401205,401205 401205
37254 244571 34656 459475 291964,1,70148,70148 70148 70148
54396 269773 325772 68607 269773,1,254432,254432 254432
451947 130865 278216 224549 219821,1,326614,326614 326614
331910 95933 17069 434277 288525,1,290171,290171 290171
339703 358041 46109 355994 119736,2,99238,421647 99238 421647 99238 421647 99238 99238
85914 277490 21746 461686 176484,7,76060,60138 103035 103035 103035 311200 286136 19588 19588 76060 85914 76060
73297 416017 369397 7943 159780,1,41963,41963 41963
394865 278586 67590 302559 303833,3,14250,41963 41963 299803 14250 14250
282651 197852 421940 196860 113535,1,196860,196860 196860
128569 455275 243406 217538 216271,2,96680,325706 96680
131868 456912 450778 260384 399254,2,48030,301079 48030
212917 58638 202169 71637 206930,1,418609,418609 418609 418609
303229 349470 358348 16344 228392,1,23055,23055 23055
460520 460520 236948 243310 460520,2,46938,400946 46938
91215 282385 332325 181673 7804,10,358180,44433 44433 384302 384302 384302 395387 211937 211937 465522 465522 459704 89832 239145 135813 239145 358180 358180
337204 238495 245985 329576 329576,2,364566,134257 364566 134257 364566 364566
100918 107697 176648 352931 252535,1,121895,121895 121895
46156 231482 46156 166306 455183,1,335592,335592 335592
376119 349796 250273 35571 182310,1,349796,349796 349796 349796
418690 118780 290312 300784 400946,1,193623,193623 193623 193623 193623
146797 407336 422561 273872 34269,1,283883,283883 283883
271537 412457 334714 282385 425758,2,429304,268604 429304 429304 429304 429304
256148 17910 435105 46156 454818,2,84310,84310 427611 84310 84310
139332 139332 139332 139332 139332,2,355994,382419 355994 382419 382419 355994 355994
230911 379796 115696 130113 125440,2,8674,227976 227976 227976 227976 227976 227976 8674 8674 8674 8674 8674 8674 8674
227013 134191 289681 354881 464142,1,353433,353433 353433
143643 198664 13280 202762 76060,1,143643,143643 143643
120822 37029 234869 161707 231482,2,212917,298830 212917 212917
309778 231907 301721 257040 71733,1,459345,459345 459345
332504 111530 287356 192227 421085,1,389135,389135 389135
340960 183511 422905 302066 50940,2,340960,234255 340960 340960
138427 350384 325852 367664 306910,1,449506,449506 449506
211776 68956 273734 57810 417912,1,95808,95808 95808 95808 95808 95808 95808 95808
400873 383001 201882 51983 153666,2,383001,95808 383001 383001
259105 91888 265810 276762 130709,4,94981,345808 10966 345808 304474 94981 94981
388295 430200 430200 57245 456838,1,64154,64154 64154
356339 407917 51483 51483 274710,3,62031,319684 62031 360845 62031
317691 317691 317691 33777 236000,2,312476,317691 312476
93433 93020 379493 121680 440937,1,441423,441423 441423
350384 427462 138427 261673 138427,2,95257,11056 95257 95257
50197 8523 268335 29196 6829,2,39854,312476 39854 39854
172293 268335 248455 450082 215503,8,139978,312476 95257 62031 95257 39854 39854 39854 39854 39854 71800 276245 288340 39854 39854 139978 139978 139978 139978
255725 140861 309778 255725 382751,1,305997,305997 305997
238067 389814 13280 454443 104116,3,132413,243091 132413 132413 132413 384670 132413 132413
222333 204023 222333 358348 222333,1,187934,187934 187934
322004 350384 176484 46130 267236,3,395017,128296 187934 395017 395017
458070 445785 33395 343434 207494,2,125398,462746 125398 125398
448214 173938 460553 303161 173938,1,180965,180965 180965
103127 103127 103127 121835 101722,1,103127,103127 103127
277844 291964 409471 232106 13576,1,269327,269327 269327
426414 303828 869 303715 394678,1,295184,295184 295184
345211 406727 226567 366203 56303,1,365375,365375 365375
36166 304645 396697 458070 458070,1,406025,406025 406025
182131 279063 201792 448270 134191,1,117695,117695 117695
10572 218794 218794 158912 226940,1,262105,262105 262105
281103 255902 92466 48820 363663,1,346977,346977 346977
424506 439194 381508 34843 199348,1,302005,302005 302005
46924 346384 11311 103952 340808,5,381478,271020 39297 15898 271020 337671 381478 337671 381478
444948 241555 130221 215051 241555,1,31993,31993 31993
387373 459126 443542 111912 103221,1,387373,387373 387373
67614 342264 33087 348728 259467,1,264715,264715 264715
19752 188051 153437 201598 153625,2,17256,377588 17256
331500 393598 208939 62035 81702,1,272667,272667 272667 272667
247999 247999 247999 74570 90219,1,247999,247999 247999 247999
291792 384302 264236 418744 26210,1,135856,135856 135856
77339 441813 77339 249735 295969,1,310620,310620 310620
97073 257412 215051 287496 145367,1,323506,323506 323506
40085 93734 49745 346186 93734,2,234887,40085 234887
286718 14428 101156 179601 415610,1,229384,229384 229384
244458 260481 135156 441852 440866,1,393111,393111 393111 393111
405934 262917 299440 466688 305503,1,148751,148751 148751
332224 412622 15564 69333 282517,2,388994,388994 388994 92682 388994 388994
396732 108828 433504 396732 396732,1,396732,396732 396732
194587 170262 290999 22926 406529,3,277490,290999 370905 277490
257655 417367 5675 439523 337195,2,234767,5675 234767 234767
312728 248455 313019 158912 409804,4,9014,257534 392355 289126 9014 9014
369933 420943 418601 247601 32398,1,350772,350772 350772
121680 461686 158912 140934 461686,28,281397,370390 90389 159822 300262 230826 91839 382958 171814 270013 31650 357054 292049 357054 116475 119736 186702 310233 425920 291699 173291 387747 456056 13879 13879 3418 393144 393144 461686 259725 329133 382958 281397 281397
176484 312728 350384 274374 372188,5,115001,104478 71843 271930 42002 115001 115001
424186 317827 203915 441668 203915,5,441668,445706 115001 288769 390881 441668 441668
325999 55955 384173 282385 91264,4,384173,441668 382958 48827 384173 384173
413989 207815 312728 257040 267236,4,251751,384173 309778 309778 309778 448839 251751 251751
312728 409804 424293 384157 186702,3,451312,251751 264732 451312 264732 451312 451312
365015 248455 132068 266439 290172,7,416017,451312 365015 19629 19629 129793 304537 448683 416017 416017
48030 140934 122931 70148 55251,3,181687,416017 94521 181687 181687
102925 450641 463804 379387 283772,2,102925,181687 102925 102925
48030 149253 257040 165080 186702,4,284648,102925 37029 359491 284648 284648
150809 129440 320130 114328 146661,4,50648,284648 309778 132600 50648 50648 50648
458271 458271 458271 408747 141549,1,458271,458271 458271
98078 280328 280328 124938 124938,1,280328,280328 280328
12217 12217 442131 19295 23762,5,67814,458271 107503 458271 280328 458271 50648 50648 67814 67814
400946 202512 296048 296048 346655,2,377454,67814 67814 67814 67814 377454 377454
257040 266439 316753 430845 89775,12,455763,377454 205392 319836 364123 364123 306045 373405 190806 234255 127567 203817 48692 455763 455763
48030 461686 266439 140934 430845,5,7943,455763 299346 286508 76815 7943 7943
320130 277767 203728 207572 372397,2,197735,7943 197735 197735
276494 176484 85441 48030 444006,10,28144,432011 197735 432011 130320 88947 441668 110415 391484 228392 195360 28144 28144
215503 29871 170262 254290 140934,6,221980,28144 23762 346772 398489 253175 221980 221980
29871 40870 143418 95489 546,6,262917,221980 18886 396853 31768 309048 262917 262917
239086 103492 306285 113440 259357,3,130724,262917 262917 262917 253720 130724 130724
420960 461686 420960 338427 308648,12,199408,130724 251751 169890 380118 178274 425920 257040 448839 71733 71733 74025 456741 199408 199408
305760 415062 429846 222697 342246,6,226940,199408 199408 440646 169285 118318 232172 226940 226940
257040 305760 117677 429846 95489,37,242456,226940 388743 388743 91723 119736 91723 186702 449786 23246 444848 425920 358650 338395 358650 432357 260878 433900 302307 179666 302307 262138 47586 20158 214630 138314 262138 299384 414914 335261 306086 306086 203032 335261 414914 119736 158086 158086 466263 119736 466263 119736 466263 186702 208813 279052 448839 279052 279052 71733 369158 100238 121166 304537 304537 242456 242456
176484 369158 37115 130815 308648,5,399830,242456 268755 165470 334481 399830 399830
200536 67486 232917 220140 141090,3,360873,399830 338395 360873 360873
257040 317827 254290 461686 95489,10,338840,360873 383521 158086 242456 242456 167126 79918 119736 252262 289103 338840 338840
132683 132683 132683 132683 284547,1,132683,132683 132683
305760 257040 103634 429846 257040,3,354308,29825 432357 354308 354308
234051 234051 234051 234051 234051,1,234051,234051 234051
123945 193554 204494 122931 335235,10,326314,234051 367449 367449 261307 158741 357938 16276 45657 363302 388858 326314 326314 326314
5190 399592 370745 283154 58059,5,66046,326314 105950 105950 211581 203817 66046 211581 66046
355325 218746 158912 266439 320130,7,14387,373014 451336 66046 203817 451336 203817 151677 426455 14387 14387
15544 231482 308648 252319 312728,2,91264,14387 14387 91264 91264
461686 91264 267236 368947 176484,3,87856,91264 94437 94437 91264 87856 87856
368947 175885 172293 461686 395845,6,74804,87856 87856 445180 205814 11663 456005 74804 74804
34269 366213 253156 367833 187138,2,161306,74804 74804 161306 161306
48030 117677 257040 429846 305760,7,44234,161306 104023 438562 38680 383828 383828 132347 44234 44234
461686 282385 430845 429846 320130,15,39677,44234 66548 268755 66548 93067 7943 7943 346384 47940 23246 210002 304081 304081 399531 211451 49870 456056 399531 39677 39677
283386 8185 367664 367664 422561,1,268885,268885 268885
238495 378519 253382 442131 218487,2,348155,268755 268755 348155 348155
369447 369447 369447 369447 369447,1,265419,265419 265419
176106 461671 444190 152616 165305,5,301788,25632 343246 448623 432927 301788 301788 301788 301788
266439 48030 320130 257040 158912,22,409507,83717 114070 409507 326819 39557 339464 25298 446522 306034 312577 453881 59127 433826 27130 166916 293710 447877 162287 30860 143464 98095 39686 98095 39686 409507
19926 411280 44045 287496 429585,1,98095,98095 98095 98095
369933 10572 38965 158912 177036,5,215691,61512 201829 215691 166916 215691 59127 215691 215691
249657 249657 19629 312717 13224,1,309519,309519 309519
166402 367446 335044 349317 349109,2,395435,396042 395435 395435 395435
369447 369447 369447 369447 369447,1,369447,369447 369447 369447
416399 302676 134525 148580 47524,1,395435,395435 395435
458803 159380 71733 295676 347414,1,82586,82586 82586 82586 82586 82586
268911 341018 232172 380971 380971,1,286293,286293 286293
380302 65995 92805 56303 459416,1,104630,104630 104630
57577 66526 57577 420960 381613,1,222888,222888 222888 222888
404793 248455 438484 226738 346213,1,20690,20690 20690
177637 401205 56916 9271 8089,1,306482,306482 306482 306482 306482 306482
422964 422964 422964 104858 91605,2,422964,306482 306482 422964 422964
395845 354301 455006 15320 369933,5,338879,359271 72742 306482 422964 338879 338879
178274 395845 176484 89333 303960,2,422964,422964 338879 422964
316753 312728 339703 123541 46109,2,422964,338879 422964 338879 422964 422964 422964
174140 57702 325652 239006 357583,4,337041,74759 104432 298868 337041 337041 337041
331331 162375 158666 157217 430861,1,27221,27221 27221
367664 29196 88432 401850 287449,2,175885,77573 175885
406133 354953 308411 385755 47457,1,406133,406133 406133
342538 290999 218626 174279 4001,1,161182,161182 161182 161182
367833 132005 378335 276794 69507,3,388487,161182 406133 388487 388487
299804 359446 390591 76362 37197,3,33139,406133 161182 33139 33139
392402 444593 130113 95598 244571,2,141913,52739 141913 141913
220003 398579 194907 73311 266439,1,312482,312482 312482
136553 78496 75500 239974 321984,1,364059,364059 364059
316753 127995 316753 56782 326339,1,304685,304685 304685 304685 304685 304685
14932 287467 50969 219512 282990,1,287065,287065 287065
386869 400207 115923 400207 158273,3,85089,386869 386869 3550 85089 3550 85089 3550 386869 85089
78653 80858 80858 444531 80858,1,80858,80858 80858
66752 321983 302126 312728 322501,1,409804,409804 409804
268883 385602 188051 190000 188051,3,10035,373384 369447 10035
325310 241555 241555 241555 241555,12,241555,82377 38965 82377 283115 82377 82377 9877 82377 241555 82377 412622 252319 268972 265571 381941 239006 381941 241555 241555 325310 38965 381941 265571 241555 241555 241555 325310 241555 241555 9877 241555 9877 241555 241555 241555
316753 22436 198209 207162 339703,5,418779,139515 263768 408933 206218 408933 418779
202976 413839 354881 28483 31239,1,92509,92509 92509
212006 231697 387373 19278 441852,1,212006,212006 212006
466109 387373 441852 387373 466109,1,212006,212006 212006
296375 254303 188698 273872 466008,2,76499,440384 76499 76499
338411 338411 338411 450726 54097,2,280422,280422 338411 280422
185357 218746 185357 347472 218746,1,218746,218746 218746
428891 147274 153864 166327 273239,14,47801,15100 91093 208244 427908 427908 47801 361483 381651 362733 236417 133704 208244 37394 448301 47801 350313 124075 47801 47801
17127 305656 281212 192452 95842,1,253642,253642 253642 253642
442131 293737 238059 293737 253382,1,184926,184926 184926
379264 93433 391020 78629 393134,1,79189,79189 79189
189108 86452 313857 369112 445533,6,91998,365003 192193 248101 422025 189108 91998 91998
430340 81434 115923 453286 457970,2,382145,115923 382145 382145
444593 10572 232172 218794 10572,1,41217,41217 41217
155548 155548 155548 442837 117551,1,155548,155548 155548 155548 155548
114671 364453 137102 101021 347274,1,385091,385091 385091 385091 385091
47526 367664 282789 409030 9025,7,409030,345095 358845 348352 348352 349181 159668 256270 159668 409030 409030
21970 264179 81252 212438 435460,1,212438,212438 212438
19269 233298 22222 119736 258856,2,419736,233726 419736
386947 225308 355707 355707 367595,1,95896,95896 95896
388104 230397 262982 140593 132338,2,240301,262982 240301 240301
166122 172293 248455 454422 88432,5,316517,450209 158853 54857 190732 316517 316517
46644 46644 46644 193617 391917,1,46644,46644 46644
382751 306464 257040 127042 207815,2,448274,382751 448274 448274
37863 427242 2135 373384 222193,3,438122,438122 200370 140292 438122
206937 146797 341129 338660 219512,1,146797,146797 146797
212289 320130 257040 241752 48030,4,76615,270532 92465 270532 457313 76615 76615 76615 76615 76615
465522 253615 301609 430930 430930,1,465522,465522 465522
25116 321668 356320 274435 448091,2,46924,46924 256599 46924 46924
127042 117677 305760 103634 367664,7,375160,184842 257599 458803 458803 127042 202835 336327 458803 375160
333015 303842 372338 368060 79056,2,70649,343333 70649 70649
67304 67304 67304 232917 132600,1,123650,123650 123650 123650 123650
137427 237448 257254 21886 133332,2,242346,142511 242346 242346
440010 212006 416530 89076 440560,1,144076,144076 144076 144076
453192 209099 8369 378045 10572,1,401682,401682 401682 401682
254655 190172 408126 10785 168277,1,47044,47044 47044
326418 98308 273872 312163 232172,1,295209,295209 295209 295209
103591 386947 325310 390445 332224,3,367740,422597 215983 367740 367740 367740
326551 264879 29196 37029 326551,2,39067,367740 39067 39067
28170 359844 300967 50133 237817,3,50133,39067 367740 50133 50133
328248 80858 297513 315911 147609,1,269766,269766 269766
188069 74833 131868 345211 396732,1,369464,369464 369464
37029 37029 37029 213834 57788,4,127842,445351 213834 366021 127842 127842
236264 314801 294666 288249 214282,2,309173,261562 309173
454818 268335 276245 197505 242905,1,113541,113541 113541
329749 410099 408504 66424 43402,1,245013,245013 245013
225596 444948 171959 440912 287811,2,34287,34287 34287 352034 34287 34287
21163 231482 302391 20010 91357,1,174971,174971 174971
415862 373690 405714 261377 108514,1,162036,162036 162036
115250 154532 110529 227076 206970,2,458608,115250 458608 458608 458608
451553 179538 9127 349317 321521,1,451553,451553 451553 451553
92466 339703 339703 290465 338427,1,42002,42002 42002 42002 42002 42002
377047 390591 355396 294424 254303,4,51334,51334 134989 178703 254327 51334 51334
244717 72521 159581 116371 116371,2,244717,159581 159581 244717
213373 72021 200623 229544 234543,1,369447,369447 369447
421150 153778 260830 308628 205566,1,369882,369882 369882
272770 310622 210087 400946 125440,1,453618,453618 453618 453618 453618 453618 453618 453618 453618
302433 292705 373725 275625 58455,2,47366,308211 47366
409471 7991 375738 411572 29677,1,47366,47366 47366
177839 177839 245684 205313 133647,1,177839,177839 177839 177839
121086 432859 395522 394229 190534,1,366415,366415 366415
68106 14547 5411 45124 358211,8,385498,265966 26 26 265966 284160 369844 131703 198634 100795 385498 385498 385498 385498
279457 33912 445351 22436 216019,1,79056,79056 79056 79056
127842 218746 144076 2567 350629,2,254709,18349 18349 254709
180751 21455 226103 399921 179013,1,92297,92297 92297 92297
174993 174993 174993 220742 133302,3,414444,371 48264 414444
159822 462411 90389 30393 180253,3,358230,261288 234261 358230 358230
348942 37583 345529 454944 421488,1,361512,361512 361512
279373 310432 388202 146954 144781,1,83168,83168 83168
315543 221317 309863 448690 438779,1,390739,390739 390739
46130 37029 37029 37029 37029,3,37029,456748 316467 37029
399031 5470 125440 227161 244571,1,293279,293279 293279 293279
27537 71836 71836 359336 349109,1,67889,67889 67889
254500 26477 352723 38239 73297,2,68461,358399 68461
